timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2019-05-24,51860.69467500,53710.84500000,51306.07900000,52619.91365500,7849.95000000,8130.00000000,7766.00000000,7964.87000000,46664.78532500,46664.78532500
2019-05-23,50393.06070000,52462.08437000,49291.09650000,51871.00081500,7627.80000000,7940.98000000,7461.00000000,7851.51000000,49648.18470100,49648.18470100
2019-05-22,52220.94712000,52957.70400000,49317.52250000,50397.22279500,7904.48000000,8016.00000000,7465.00000000,7628.43000000,49136.99458900,49136.99458900
2019-05-21,52436.84754000,53131.58708000,51339.11150000,52223.52365500,7937.16000000,8042.32000000,7771.00000000,7904.87000000,52301.75224700,52301.75224700
2019-05-20,53829.36561000,53882.81219500,49898.89450000,52443.38797500,8147.94000000,8156.03000000,7553.00000000,7938.15000000,65859.20856400,65859.20856400
2019-05-19,47945.48458000,54669.38208500,47851.40802000,53832.93312000,7257.32000000,8275.09000000,7243.08000000,8148.48000000,65577.44205800,65577.44205800
2019-05-18,48592.65732000,49271.27700000,47280.14396500,47946.34342500,7355.28000000,7458.00000000,7156.61000000,7257.45000000,37054.94477900,37054.94477900
2019-05-17,51984.36835500,52356.51250000,45670.73450000,48592.52519000,7868.67000000,7925.00000000,6913.00000000,7355.26000000,88752.00815900,88752.00815900
2019-05-16,53969.02702000,54966.08000000,50903.08250000,51970.62683500,8169.08000000,8320.00000000,7705.00000000,7866.59000000,69630.51399600,69630.51399600
2019-05-15,52490.36019000,54497.01850000,51861.02500000,53974.24615500,7945.26000000,8249.00000000,7850.00000000,8169.87000000,37884.32721100,37884.32721100
2019-05-14,51501.76353000,55269.97900000,50206.49314000,52505.55514000,7795.62000000,8366.00000000,7599.56000000,7947.56000000,76583.72260300,76583.72260300
2019-05-13,46035.67756000,53512.65000000,45386.65500000,51469.32561500,6968.24000000,8100.00000000,6870.00000000,7790.71000000,85804.73533300,85804.73533300
2019-05-12,46749.17956000,49692.63957000,44593.87500000,46029.53351500,7076.24000000,7521.78000000,6750.00000000,6967.31000000,86948.97533900,86948.97533900
2019-05-11,42117.49454000,48518.06993500,42102.23352500,46749.04743000,6375.16000000,7343.99000000,6372.85000000,7076.22000000,74022.42439300,74022.42439300
2019-05-10,41026.03467500,42736.91998000,40775.31800000,42105.40464500,6209.95000000,6468.92000000,6172.00000000,6373.33000000,36623.61079000,36623.61079000
2019-05-09,39550.86929000,41122.48957500,39531.38011500,41020.94767000,5986.66000000,6224.55000000,5983.71000000,6209.18000000,27453.01143600,27453.01143600
2019-05-08,38623.84521000,39736.24768000,38134.03930000,39555.03138500,5846.34000000,6014.72000000,5772.20000000,5987.29000000,23074.05152000,23074.05152000
2019-05-07,37986.84648000,39826.69066500,37972.44431000,38623.84521000,5749.92000000,6028.41000000,5747.74000000,5846.34000000,39905.06442200,39905.06442200
2019-05-06,38140.51367000,38350.73250000,37122.84841000,37972.77463500,5773.18000000,5805.00000000,5619.14000000,5747.79000000,25256.59632500,25256.59632500
2019-05-05,38514.77189500,38581.29935000,37630.62400000,38156.63353000,5829.83000000,5839.90000000,5696.00000000,5775.62000000,23822.54377500,23822.54377500
2019-05-04,38123.60103000,38978.35000000,36913.48842500,38512.26142500,5770.62000000,5900.00000000,5587.45000000,5829.45000000,39682.40899100,39682.40899100
2019-05-03,36301.46226500,38608.38600000,36187.56620500,38137.27648500,5494.81000000,5844.00000000,5477.57000000,5772.69000000,46297.17284900,46297.17284900
2019-05-02,35564.11080000,36586.79700000,35476.90500000,36288.64565500,5383.20000000,5538.00000000,5370.00000000,5492.87000000,22795.78783500,22795.78783500
2019-05-01,35159.39661000,35688.31300000,35121.47530000,35564.11080000,5321.94000000,5402.00000000,5316.20000000,5383.20000000,17217.47321600,17217.47321600
2019-04-30,34605.77191000,35278.57787000,34301.93897500,35151.93126500,5238.14000000,5339.98000000,5192.15000000,5320.81000000,22238.06823000,22238.06823000
2019-04-29,35079.25976500,35225.85800000,34213.74220000,34605.77191000,5309.81000000,5332.00000000,5178.80000000,5238.14000000,19918.13507900,19918.13507900
2019-04-28,34985.97598500,35278.71000000,34746.75462000,35064.13088000,5295.69000000,5340.00000000,5259.48000000,5307.52000000,14371.43386900,14371.43386900
2019-04-27,35113.54750000,35295.22625000,34734.79685500,34985.97598500,5315.00000000,5342.50000000,5257.67000000,5295.69000000,15422.89693500,15422.89693500
2019-04-26,34489.03505500,36401.81500000,34100.24253000,35107.60165000,5220.47000000,5510.00000000,5161.62000000,5314.10000000,48912.29451300,48912.29451300
2019-04-25,35774.19750000,36281.84096000,33706.36300000,34485.26935000,5415.00000000,5491.84000000,5102.00000000,5219.90000000,49636.08994800,49636.08994800
2019-04-24,36275.69691500,36878.80430000,35234.77677500,35774.19750000,5490.91000000,5582.20000000,5333.35000000,5415.00000000,48224.15241300,48224.15241300
2019-04-23,35391.94541000,36996.40000000,35228.56666500,36291.55251500,5357.14000000,5600.00000000,5332.41000000,5493.31000000,41262.10391700,41262.10391700
2019-04-22,34733.07916500,35675.10000000,34408.96427500,35391.94541000,5257.41000000,5400.00000000,5208.35000000,5357.14000000,29563.85230900,29563.85230900
2019-04-21,34967.60991500,35109.25327500,34122.57250000,34724.68891000,5292.91000000,5314.35000000,5165.00000000,5256.14000000,25549.57093900,25549.57093900
2019-04-20,34741.46942000,35235.23923000,34552.65565000,34959.81424500,5258.68000000,5333.42000000,5230.10000000,5291.73000000,19168.90827400,19168.90827400
2019-04-19,34739.88386000,35146.58000000,34188.63750000,34741.46942000,5258.44000000,5320.00000000,5175.00000000,5258.68000000,24611.23632300,24611.23632300
2019-04-18,34369.72166500,34928.56550000,34345.87220000,34739.88386000,5202.41000000,5287.00000000,5198.80000000,5258.44000000,22619.23900100,22619.23900100
2019-04-17,34180.18118000,34554.63760000,34002.33420000,34372.43033000,5173.72000000,5230.40000000,5146.80000000,5202.82000000,23307.53613400,23307.53613400
2019-04-16,33197.33217500,34338.73718000,33058.52961000,34180.18118000,5024.95000000,5197.72000000,5003.94000000,5173.72000000,24242.22949300,24242.22949300
2019-04-15,33899.80132000,34138.29597000,32702.17500000,33197.33217500,5131.28000000,5167.38000000,4950.00000000,5024.95000000,29057.19158100,29057.19158100
2019-04-14,33345.97842500,34043.22843500,33032.50000000,33899.93345000,5047.45000000,5152.99000000,5000.00000000,5131.30000000,18281.60773900,18281.60773900
2019-04-13,33343.00550000,33686.54350000,33058.92600000,33331.24593000,5047.00000000,5099.00000000,5004.00000000,5045.22000000,17292.45680200,17292.45680200
2019-04-12,33147.25490500,33564.85177000,32115.64993000,33349.67806500,5017.37000000,5080.58000000,4861.22000000,5048.01000000,33276.67861400,33276.67861400
2019-04-11,35066.37709000,35230.28435500,32550.22550000,33147.25490500,5307.86000000,5332.67000000,4927.00000000,5017.37000000,54696.60068600,54696.60068600
2019-04-10,34023.47500000,35820.44300000,33924.37750000,35068.95362500,5150.00000000,5422.00000000,5135.00000000,5308.25000000,40073.62047100,40073.62047100
2019-04-09,34607.35747000,34607.48960000,33539.08642000,34023.47500000,5238.38000000,5238.40000000,5076.68000000,5150.00000000,34067.01231100,34067.01231100
2019-04-08,34157.38875500,35047.48250000,33290.15350000,34597.57985000,5170.27000000,5305.00000000,5039.00000000,5236.90000000,50178.43078200,50178.43078200
2019-04-07,33310.43545500,34578.42100000,33204.26900000,34157.38875500,5042.07000000,5234.00000000,5026.00000000,5170.27000000,37615.48680400,37615.48680400
2019-04-06,33065.26824000,34386.83250000,32560.72983500,33322.45928500,5004.96000000,5205.00000000,4928.59000000,5043.89000000,41770.84231300,41770.84231300
2019-04-05,32362.86516000,33218.93543000,32243.81603000,33065.20217500,4898.64000000,5028.22000000,4880.62000000,5004.95000000,39768.55280600,39768.55280600
2019-04-04,32587.15583500,33290.68202000,31559.25050000,32362.99729000,4932.59000000,5039.08000000,4777.00000000,4898.66000000,61054.25416800,61054.25416800
2019-04-03,32089.02573500,34849.35356500,31403.99775000,32587.22190000,4857.19000000,5275.01000000,4753.50000000,4932.60000000,109890.12574300,109890.12574300
2019-04-02,27380.90351000,32358.57093500,27354.47751000,32089.68638500,4144.54000000,4897.99000000,4140.54000000,4857.29000000,105383.63926300,105383.63926300
2019-04-01,27102.76986000,27474.45155000,26868.63550000,27381.03564000,4102.44000000,4158.70000000,4067.00000000,4144.56000000,25507.06764100,25507.06764100
2019-03-31,27132.82943500,27193.14678000,26971.49870500,27112.74567500,4106.99000000,4116.12000000,4082.57000000,4103.95000000,13525.08743300,13525.08743300
2019-03-30,27114.66156000,27350.91000000,26769.53800000,27132.69730500,4104.24000000,4140.00000000,4052.00000000,4106.97000000,19509.29260100,19509.29260100
2019-03-29,26612.43543000,27243.29011500,26584.75419500,27108.12112500,4028.22000000,4123.71000000,4024.03000000,4103.25000000,30084.21744400,30084.21744400
2019-03-28,26687.48527000,26688.27805000,26439.21300000,26609.72676500,4039.58000000,4039.70000000,4002.00000000,4027.81000000,20089.29387500,20089.29387500
2019-03-27,26087.54900500,26743.11200000,26004.17497500,26677.37732500,3948.77000000,4048.00000000,3936.15000000,4038.05000000,32364.55585200,32364.55585200
2019-03-26,25999.68255500,26155.00137000,25725.71100000,26086.09557500,3935.47000000,3958.98000000,3894.00000000,3948.55000000,29349.53762700,29349.53762700
2019-03-25,26368.85377500,26421.37545000,25690.76261500,26003.97678000,3991.35000000,3999.30000000,3888.71000000,3936.12000000,33192.89021700,33192.89021700
2019-03-24,26465.70506500,26465.77113000,26095.67500000,26374.33717000,4006.01000000,4006.02000000,3950.00000000,3992.18000000,17179.85064800,17179.85064800
2019-03-23,26345.99528500,26550.40039500,26280.72306500,26465.70506500,3987.89000000,4018.83000000,3978.01000000,4006.01000000,17302.60431800,17302.60431800
2019-03-22,26299.48552500,26478.85200000,26216.24362500,26339.65304500,3980.85000000,4008.00000000,3968.25000000,3986.93000000,20022.60631800,20022.60631800
2019-03-21,26710.34376000,26883.96258000,25633.28606500,26298.09816000,4043.04000000,4069.32000000,3880.01000000,3980.64000000,35997.68211900,35997.68211900
2019-03-20,26541.48162000,26756.32500000,26297.17325000,26710.34376000,4017.48000000,4050.00000000,3980.50000000,4043.04000000,23432.30025500,23432.30025500
2019-03-19,26345.59889500,26630.80150000,26227.80500000,26528.59894500,3987.83000000,4031.00000000,3970.00000000,4015.53000000,19893.74181500,19893.74181500
2019-03-18,26306.09202500,26670.44050000,26117.67464500,26345.46676500,3981.85000000,4037.00000000,3953.33000000,3987.81000000,22454.47801000,22454.47801000
2019-03-17,26465.50687000,26505.27800000,26095.74106500,26301.40141000,4005.98000000,4012.00000000,3950.01000000,3981.14000000,18814.25557700,18814.25557700
2019-03-16,25926.94499000,26802.43837000,25910.56087000,26465.50687000,3924.46000000,4056.98000000,3921.98000000,4005.98000000,28568.37612400,28568.37612400
2019-03-15,25614.19328000,26024.45693000,25581.68930000,25922.32044000,3877.12000000,3939.22000000,3872.20000000,3923.76000000,21740.06149800,21740.06149800
2019-03-14,25540.72900000,25897.48000000,25173.60579500,25614.19328000,3866.00000000,3920.00000000,3810.43000000,3877.12000000,27048.74853000,27048.74853000
2019-03-13,25650.99148500,25722.80414000,25368.96000000,25540.72900000,3882.69000000,3893.56000000,3840.00000000,3866.00000000,24461.00875700,24461.00875700
2019-03-12,25577.79146500,25799.70380000,25276.86539000,25651.25574500,3871.61000000,3905.20000000,3826.06000000,3882.73000000,26921.00862200,26921.00862200
2019-03-11,25870.98793500,26009.65837000,25302.89500000,25577.79146500,3915.99000000,3936.98000000,3830.00000000,3871.61000000,38066.88570500,38066.88570500
2019-03-10,26052.27029500,26052.27029500,25644.38498500,25876.47133000,3943.43000000,3943.43000000,3881.69000000,3916.82000000,23187.56141200,23187.56141200
2019-03-09,25533.32972000,26239.36637500,25466.40587500,26049.69376000,3864.88000000,3971.75000000,3854.75000000,3943.04000000,30979.74765300,30979.74765300
2019-03-08,25591.13659500,25976.75800000,25104.70000000,25533.39578500,3873.63000000,3932.00000000,3800.00000000,3864.89000000,34730.36659200,34730.36659200
2019-03-07,25513.24596000,25801.02510000,25371.60260000,25591.20266000,3861.84000000,3905.40000000,3840.40000000,3873.64000000,26455.25766100,26455.25766100
2019-03-06,25485.10227000,25811.59550000,25191.17908500,25513.24596000,3857.58000000,3907.00000000,3813.09000000,3861.84000000,24775.11883000,24775.11883000
2019-03-05,24550.41465000,25614.06115000,24467.50307500,25486.09324500,3716.10000000,3877.10000000,3703.55000000,3857.73000000,32962.53616200,32962.53616200
2019-03-04,25153.05958000,25302.89500000,24250.41348500,24545.12945000,3807.32000000,3830.00000000,3670.69000000,3715.30000000,34742.84166000,34742.84166000
2019-03-03,25236.63180500,25335.92750000,24981.29058000,25155.90037500,3819.97000000,3835.00000000,3781.32000000,3807.75000000,16718.16541000,16718.16541000
2019-03-02,25251.16610500,25377.61451500,24921.36962500,25236.36754500,3822.17000000,3841.31000000,3772.25000000,3819.93000000,19445.83835500,19445.83835500
2019-03-01,25198.90869000,25481.27050000,25190.65056500,25256.64950000,3814.26000000,3857.00000000,3813.01000000,3823.00000000,23174.57217000,23174.57217000
2019-02-28,25223.88126000,25686.07200000,24866.00715500,25195.14298500,3818.04000000,3888.00000000,3763.87000000,3813.69000000,32561.96104400,32561.96104400
2019-02-27,25166.20651500,25361.36252500,24293.22360500,25224.07945500,3809.31000000,3838.85000000,3677.17000000,3818.07000000,31500.99546600,31500.99546600
2019-02-26,25292.58886000,25378.93581500,24952.75050000,25165.67799500,3828.44000000,3841.51000000,3777.00000000,3809.23000000,28838.74803600,28838.74803600
2019-02-25,24731.82914000,25584.72829000,24708.31000000,25289.15348000,3743.56000000,3872.66000000,3740.00000000,3827.92000000,38102.96624500,38102.96624500
2019-02-24,27205.56700000,27734.08700000,24527.68829000,24731.82914000,4118.00000000,4198.00000000,3712.66000000,3743.56000000,62224.18689000,62224.18689000
2019-02-23,26174.95300000,27496.38513000,25984.35547500,27203.98144000,3962.00000000,4162.02000000,3933.15000000,4117.76000000,33657.94288300,33657.94288300
2019-02-22,26011.83851500,26346.72200000,25941.41322500,26174.95300000,3937.31000000,3988.00000000,3926.65000000,3962.00000000,23943.16375000,23943.16375000
2019-02-21,26226.08731000,26534.87512000,25772.15469500,26011.83851500,3969.74000000,4016.48000000,3901.03000000,3937.31000000,31103.88472800,31103.88472800
2019-02-20,25813.90777500,26339.98337000,25571.51529000,26226.08731000,3907.35000000,3986.98000000,3870.66000000,3969.74000000,36205.14085000,36205.14085000
2019-02-19,25747.84277500,26389.79638000,25474.66400000,25816.81463500,3897.35000000,3994.52000000,3856.00000000,3907.79000000,50207.17266700,50207.17266700
2019-02-18,24230.13153000,25930.51250000,24146.75750000,25756.10090000,3667.62000000,3925.00000000,3655.00000000,3898.60000000,64042.73049200,64042.73049200
2019-02-17,23897.16393000,24444.77671500,23812.46860000,24229.86727000,3617.22000000,3700.11000000,3604.40000000,3667.58000000,25690.22777900,25690.22777900
2019-02-16,23799.85018500,24101.83330000,23769.59241500,23905.02566500,3602.49000000,3648.20000000,3597.91000000,3618.41000000,19565.99275100,19565.99275100
2019-02-15,23721.10070500,24135.06399500,23607.99742500,23799.71805500,3590.57000000,3653.23000000,3573.45000000,3602.47000000,20777.87289900,20777.87289900
2019-02-14,23838.49821000,23957.81160000,23572.71871500,23721.03464000,3608.34000000,3626.40000000,3568.11000000,3590.56000000,21753.50126100,21753.50126100
2019-02-13,23991.57081500,24245.85500000,23728.89637500,23845.50110000,3631.51000000,3670.00000000,3591.75000000,3609.40000000,25773.99764800,25773.99764800
2019-02-12,23988.53182500,24229.99940000,23666.72921000,23991.24049000,3631.05000000,3667.60000000,3582.34000000,3631.46000000,29479.59823000,29479.59823000
2019-02-11,24310.26837500,24344.29185000,23885.99894500,23988.53182500,3679.75000000,3684.90000000,3615.53000000,3631.05000000,24954.61457100,24954.61457100
2019-02-10,24214.01167000,24344.88643500,23847.87944000,24312.31639000,3665.18000000,3684.99000000,3609.76000000,3680.06000000,23250.60263400,23250.60263400
2019-02-09,24181.57375500,24312.05213000,23949.42134500,24214.01167000,3660.27000000,3680.02000000,3625.13000000,3665.18000000,24759.83371900,24759.83371900
2019-02-08,22451.52960000,24665.89627000,22284.38515000,24173.44776000,3398.40000000,3733.58000000,3373.10000000,3659.04000000,47968.05801300,47968.05801300
2019-02-07,22508.34550000,22636.84192500,22396.03500000,22451.52960000,3407.00000000,3426.45000000,3390.00000000,3398.40000000,18665.53863800,18665.53863800
2019-02-06,22934.92720500,23008.58968000,22329.97000000,22497.57690500,3471.57000000,3482.72000000,3380.00000000,3405.37000000,35310.24484600,35310.24484600
2019-02-05,22879.76293000,22983.81530500,22782.05279500,22935.05933500,3463.22000000,3478.97000000,3448.43000000,3471.59000000,25264.41503000,25264.41503000
2019-02-04,22846.00371500,23022.85972000,22682.16251500,22879.76293000,3458.11000000,3484.88000000,3433.31000000,3463.22000000,23131.98110800,23131.98110800
2019-02-03,23149.57239000,23196.01608500,22633.86900000,22846.00371500,3504.06000000,3511.09000000,3426.00000000,3458.11000000,19867.33639000,19867.33639000
2019-02-02,22873.02430000,23297.16160000,22728.27588500,23154.26300500,3462.20000000,3526.40000000,3440.29000000,3504.77000000,17920.80200000,17920.80200000
2019-02-01,22687.38165000,23043.47200000,22470.02780000,22872.16545500,3434.10000000,3488.00000000,3401.20000000,3462.07000000,25260.47615900,25260.47615900
2019-01-31,22841.97375000,23051.39980000,22586.30220000,22687.38165000,3457.50000000,3489.20000000,3418.80000000,3434.10000000,29607.19025300,29607.19025300
2019-01-30,22528.42926000,22977.40700000,22376.87615000,22846.46617000,3410.04000000,3478.00000000,3387.10000000,3458.18000000,23968.26024300,23968.26024300
2019-01-29,22686.72100000,22749.15242500,22131.24648000,22535.03576000,3434.00000000,3443.45000000,3349.92000000,3411.04000000,29544.92897700,29544.92897700
2019-01-28,23453.40532500,23504.27537500,22331.75375500,22687.71197500,3550.05000000,3557.75000000,3380.27000000,3434.15000000,40405.11140100,40405.11140100
2019-01-27,23556.26853000,23644.66350000,23030.25900000,23458.62446000,3565.62000000,3579.00000000,3486.00000000,3550.84000000,22735.59816200,22735.59816200
2019-01-26,23563.33748500,24199.21311000,23420.04250000,23553.82412500,3566.69000000,3662.94000000,3545.00000000,3565.25000000,19476.53234400,19476.53234400
2019-01-25,23579.06095500,23698.50647500,23271.46231500,23554.08838500,3569.07000000,3587.15000000,3522.51000000,3565.29000000,17608.34667100,17608.34667100
2019-01-24,23472.69630500,23710.72850000,23315.79193000,23582.69453000,3552.97000000,3589.00000000,3529.22000000,3569.62000000,20826.25118000,20826.25118000
2019-01-23,23587.91366500,23836.11987000,23218.54425000,23471.70533000,3570.41000000,3607.98000000,3514.50000000,3552.82000000,24938.84269800,24938.84269800
2019-01-22,23300.33272000,23839.55525000,22692.33652500,23591.34904500,3526.88000000,3608.50000000,3434.85000000,3570.93000000,29336.44296700,29336.44296700
2019-01-21,23382.12119000,23515.90281500,22960.89075000,23300.46485000,3539.26000000,3559.51000000,3475.50000000,3526.90000000,19644.43683900,19644.43683900
2019-01-20,24217.77737500,24402.62724500,22957.58750000,23382.25332000,3665.75000000,3693.73000000,3475.00000000,3539.28000000,27901.93859800,27901.93859800
2019-01-19,23749.50865500,24576.18000000,23745.28049500,24214.80445000,3594.87000000,3720.00000000,3594.23000000,3665.30000000,22171.57812300,22171.57812300
2019-01-18,23871.39858000,23915.53000000,23557.12737500,23749.50865500,3613.32000000,3620.00000000,3565.75000000,3594.87000000,22713.44675500,22713.44675500
2019-01-17,23729.49096000,24012.64555000,23323.52153500,23890.49136500,3591.84000000,3634.70000000,3530.39000000,3616.21000000,29755.44083800,29755.44083800
2019-01-16,23473.29089000,24080.69250000,23410.19881500,23729.49096000,3553.06000000,3645.00000000,3543.51000000,3591.84000000,27480.17997700,27480.17997700
2019-01-15,23955.69752000,24103.28673000,23232.55003000,23473.29089000,3626.08000000,3648.42000000,3516.62000000,3553.06000000,34137.99745900,34137.99745900
2019-01-14,22974.50014000,24258.20915500,22904.86763000,23955.76358500,3477.56000000,3671.87000000,3467.02000000,3626.09000000,35235.21121500,35235.21121500
2019-01-13,23678.35665000,23856.73215000,22734.94845000,22969.54526500,3584.10000000,3611.10000000,3441.30000000,3476.81000000,26385.75745400,26385.75745400
2019-01-12,23792.05451500,23903.57223500,23320.94500000,23671.94834500,3601.31000000,3618.19000000,3530.00000000,3583.13000000,21999.92835400,21999.92835400
2019-01-11,23690.11622000,24166.57700000,22891.52250000,23792.05451500,3585.88000000,3658.00000000,3465.00000000,3601.31000000,38338.65473300,38338.65473300
2019-01-10,26201.77539000,26399.64006500,23387.01000000,23690.11622000,3966.06000000,3996.01000000,3540.00000000,3585.88000000,59402.22851000,59402.22851000
2019-01-09,26131.68042500,26470.99026500,25963.80926000,26205.67322500,3955.45000000,4006.81000000,3930.04000000,3966.65000000,28989.43951100,28989.43951100
2019-01-08,26272.46494000,26887.13370000,25785.16950000,26129.56634500,3976.76000000,4069.80000000,3903.00000000,3955.13000000,38901.42312200,38901.42312200
2019-01-07,26344.21153000,26544.25635000,25907.58794500,26263.81042500,3987.62000000,4017.90000000,3921.53000000,3975.45000000,31869.84626400,31869.84626400
2019-01-06,24913.90428000,26609.06611500,24708.31000000,26344.07940000,3771.12000000,4027.71000000,3740.00000000,3987.60000000,36553.80670900,36553.80670900
2019-01-05,25039.22958500,25375.50043500,24780.98150000,24912.84724000,3790.09000000,3840.99000000,3751.00000000,3770.96000000,30490.66775100,30490.66775100
2019-01-04,24888.00680000,25260.87766000,24467.63520500,25051.91406500,3767.20000000,3823.64000000,3703.57000000,3792.01000000,29519.55467100,29519.55467100
2019-01-03,25485.03620500,25519.19181000,24642.24500000,24885.23207000,3857.57000000,3862.74000000,3730.00000000,3766.78000000,29406.94835900,29406.94835900
2019-01-02,25081.24692500,25647.35791000,24777.34792500,25491.57664000,3796.45000000,3882.14000000,3750.45000000,3858.56000000,35156.46336900,35156.46336900
2019-01-01,24452.17599500,25171.82204000,24060.87300000,25085.80541000,3701.23000000,3810.16000000,3642.00000000,3797.14000000,23741.68703300,23741.68703300
2018-12-31,25125.31228000,25170.76500000,23983.77514500,24463.20885000,3803.12000000,3810.00000000,3630.33000000,3702.90000000,29991.77835000,29991.77835000
2018-12-30,24422.31461500,25788.47275000,24165.91635000,25117.31841500,3696.71000000,3903.50000000,3657.90000000,3801.91000000,33222.36926200,33222.36926200
2018-12-29,25362.35350000,25712.49800000,24245.85500000,24413.13158000,3839.00000000,3892.00000000,3670.00000000,3695.32000000,38874.37390300,38874.37390300
2018-12-28,23571.26528500,25681.11712500,23387.27426000,25364.07119000,3567.89000000,3887.25000000,3540.04000000,3839.26000000,45964.30498700,45964.30498700
2018-12-27,24957.63931000,25197.05887000,23353.97750000,23571.39741500,3777.74000000,3813.98000000,3535.00000000,3567.91000000,44097.39291200,44097.39291200
2018-12-26,24745.04214000,25350.13147500,24158.25281000,24957.63931000,3745.56000000,3837.15000000,3656.74000000,3777.74000000,42629.37581700,42629.37581700
2018-12-25,26492.79171500,26558.13000000,24090.00766500,24746.56163500,4010.11000000,4020.00000000,3646.41000000,3745.79000000,62725.62943200,62725.62943200
2018-12-24,25961.62911500,27734.08700000,25929.38939500,26478.91806500,3929.71000000,4198.00000000,3924.83000000,4008.01000000,64647.80912900,64647.80912900
2018-12-23,26088.47391500,26568.23794500,25567.15500000,25961.62911500,3948.91000000,4021.53000000,3870.00000000,3929.71000000,40117.53152900,40117.53152900
2018-12-22,25370.61162500,26287.26350000,25005.60250000,26088.47391500,3840.25000000,3979.00000000,3785.00000000,3948.91000000,42822.35087200,42822.35087200
2018-12-21,26768.61309000,27350.84393500,24866.86600000,25360.10729000,4051.86000000,4139.99000000,3764.00000000,3838.66000000,82343.85011200,82343.85011200
2018-12-20,24179.85606500,27218.78000000,24014.62750000,26753.81453000,3660.01000000,4120.00000000,3635.00000000,4049.62000000,101543.83598600,101543.83598600
2018-12-19,24133.54450000,25849.45074500,23932.37657500,24194.45643000,3653.00000000,3912.73000000,3622.55000000,3662.22000000,94137.34101400,94137.34101400
2018-12-18,23182.40669500,24302.60483500,22623.76105500,24133.41237000,3509.03000000,3678.59000000,3424.47000000,3652.98000000,61369.61525700,61369.61525700
2018-12-17,21333.84193000,23684.30250000,21246.50400000,23182.73702000,3229.22000000,3585.00000000,3216.00000000,3509.08000000,66761.75169700,66761.75169700
2018-12-16,21218.16211500,21761.81100000,21048.30900000,21330.20835500,3211.71000000,3294.00000000,3186.00000000,3228.67000000,24628.80853800,24628.80853800
2018-12-15,21307.21773500,21646.19725000,20851.83169000,21218.22818000,3225.19000000,3276.50000000,3156.26000000,3211.72000000,29796.04143600,29796.04143600
2018-12-14,21815.05939000,22035.25403500,20988.85050000,21300.47910500,3302.06000000,3335.39000000,3177.00000000,3224.17000000,44492.98380700,44492.98380700
2018-12-13,22768.50947000,22858.49000000,21507.46075000,21815.05939000,3446.38000000,3460.00000000,3255.50000000,3302.06000000,40040.91701300,40040.91701300
2018-12-12,22324.88299500,23069.89800000,22131.77500000,22759.39250000,3379.23000000,3492.00000000,3350.00000000,3445.00000000,33922.93128600,33922.93128600
2018-12-11,22686.78706500,22990.62000000,21962.12008000,22332.54653500,3434.01000000,3480.00000000,3324.32000000,3380.39000000,35920.86415400,35920.86415400
2018-12-10,23443.09918500,23849.46500000,22264.63171500,22679.32172000,3548.49000000,3610.00000000,3370.11000000,3432.88000000,40989.24455300,40989.24455300
2018-12-09,22537.14984000,24166.57700000,22422.72526000,23422.48690500,3411.36000000,3658.00000000,3394.04000000,3545.37000000,45956.89329600,45956.89329600
2018-12-08,22485.68520500,23089.71750000,21286.14300000,22534.30904500,3403.57000000,3495.00000000,3222.00000000,3410.93000000,55365.94994900,55365.94994900
2018-12-07,23180.55687500,23453.00893500,21303.31990000,22485.55307500,3508.75000000,3549.99000000,3224.60000000,3403.55000000,95145.45744200,95145.45744200
2018-12-06,24896.19886000,25765.28393500,23122.75000000,23180.55687500,3768.44000000,3899.99000000,3500.00000000,3508.75000000,68378.79694300,68378.79694300
2018-12-05,26102.14937000,26227.80500000,24741.34250000,24905.44796000,3950.98000000,3970.00000000,3745.00000000,3769.84000000,44004.79944800,44004.79944800
2018-12-04,25664.66694000,26987.55250000,24979.17650000,26106.50966000,3884.76000000,4085.00000000,3781.00000000,3951.64000000,48489.55161300,48489.55161300
2018-12-03,27486.67357500,27608.56350000,25283.07550000,25659.71206500,4160.55000000,4179.00000000,3827.00000000,3884.01000000,49094.36916300,49094.36916300
2018-12-02,27687.70937000,28493.76843500,27106.73376000,27489.71256500,4190.98000000,4312.99000000,4103.04000000,4161.01000000,38912.15479000,38912.15479000
2018-12-01,26698.65025500,28407.88393500,26181.62556500,27681.36713000,4041.27000000,4299.99000000,3963.01000000,4190.02000000,44840.07348100,44840.07348100
2018-11-30,28379.67418000,28681.19484000,26049.42950000,26698.98058000,4295.72000000,4341.36000000,3943.00000000,4041.32000000,67758.44628300,67758.44628300
2018-11-29,28157.29939000,29401.43547000,27256.10672500,28380.46696000,4262.06000000,4450.38000000,4125.65000000,4295.84000000,73980.19866900,73980.19866900
2018-11-28,25604.34959500,29032.06605500,25595.36475500,28175.73152500,3875.63000000,4394.47000000,3874.27000000,4264.85000000,91983.56794900,91983.56794900
2018-11-27,25530.48892500,26029.61000000,24372.17128000,25601.57486500,3864.45000000,3940.00000000,3689.12000000,3875.21000000,67480.60721200,67480.60721200
2018-11-26,27011.93048500,27786.93900000,24450.65650000,25515.62430000,4088.69000000,4206.00000000,3701.00000000,3862.20000000,94503.75076700,94503.75076700
2018-11-25,25987.85692000,27965.31450000,24131.29829000,26992.70557000,3933.68000000,4233.00000000,3652.66000000,4085.78000000,101693.97558800,101693.97558800
